paper name,url,headline,article,publication date
thedailystar,https://www.thedailystar.net/business/economy/banks/news/ab-banks-hidden-bad-loans-push-npls-84-4041106,AB Bank’s ‘hidden’ bad loans push NPLs to 84%,"According to the bank's latest quarterly statement for the period ending in September, AB Bank had Tk 35,982 crore in outstanding loans. Of this, Tk 30,138 crore cannot be recovered on time and has been officially categorised as non-performing loans (NPLs). The bank had Tk 10,115 crore in bad loans as of September 2024, amounting to 31 percent of its lending portfolio. Officials say, the jump indicates that Tk 20,023 crore in previously undisclosed bad loans have surfaced within a year. The disclosures come amid a forensic audit being conducted by a foreign auditor, appointed under recommendations from the government's Banking Reform Task Force. Bangladesh Bank officials said the auditor has completed an asset quality review, which includes checking whether loans have been correctly classified, and will soon submit the findings. Officials familiar with the matter said the bank had long concealed the true extent of its stressed assets. They attributed this to irregular management practices, misuse of loan facilities, and an ongoing failure to recover large loans. For years, they said, the bank kept its books looking healthier than they truly were by taking advantage of loan deferral facilities from Bangladesh Bank – temporary waivers that allow troubled banks to delay classifying loans as defaulted. The latest revelations show that nearly all of the bank's key financial indicators have deteriorated. Amid growing pressure from deposit withdrawals sparked by the audit, AB Bank has requested an additional Tk 2,000 crore in liquidity support from Bangladesh Bank to maintain day-to-day operations. The development comes at a time when the regulator is under the process of merging five troubled banks. Liquidity support is emergency cash provided by the central bank to help troubled banks meet withdrawal demands. During the tenure of the interim government, AB Bank has already taken Tk 500 crore in such support, alongside eight other lenders. The crisis has also triggered changes in top management. On November 19, Managing Director and CEO Syed Mizanur Rahman resigned, citing personal reasons. He is expected to join Meghna Bank as managing director pending central bank approval. Rahman, who took charge of AB Bank in May after serving as additional managing director, told The Daily Star last week that the institution had previously taken over mortgaged properties against loans from defaulting borrowers and listed them as non-banking assets. This accounting move temporarily reduced the bank's bad loan ratio, as non-banking assets are not counted as defaulted loans. ""However, the bank failed to take full possession of those assets due to legal complications, leading to their reclassification as non-performing loans, pushing the figure sharply upward,"" he said. Another senior official confirmed that around Tk 1,500 crore worth of non-banking assets had now been reclassified as bad loans. He alleged that the practice of reducing bad loans by converting mortgaged assets into non-banking assets was carried out with legal assistance from a firm linked to a former chairman. AB Bank reported a Tk 3,113 crore net loss in the first nine months of this year, compared with a profit of Tk 1.58 crore in the same period last year. At the end of 2024, the lender had a capital shortfall of Tk 4,298 crore and posted a net loss of Tk 1,917 crore. A capital shortfall occurs when a bank's losses are so large that it no longer has the minimum funds required to operate safely. Launched in 1981 as the first private commercial lender of the country, AB Bank's troubles did not emerge overnight. They date back at least eight years, when it drew public criticism for a 2016 money laundering scandal. A Bangladesh Bank investigation found that nearly Tk 165 crore had been transferred abroad under the guise of investment through two dubious organisations, eventually ending up in the United Arab Emirates. Industry insiders claim that at the time, the bank was controlled by the family of M Morshed Khan, a former BNP cabinet member and one of AB Bank's founding sponsors. During the scandal, M Wahidul Haque served as chairman. He, along with vice-chairman Salim Ahmed and director Faheemul Huq, resigned in 2017. The central bank appointed an observer that same year, and AB Bank continues to have a Bangladesh Bank coordinator overseeing its operations as its financial condition has yet to stabilise. Later in 2018, the Anti-Corruption Commission (ACC) arrested three people including former chairman Haque for alleged money laundering. In 2019, Tarique Afzal was appointed president and managing director. His tenure was marred by controversy over his political involvement: despite being the head of a private bank, he was a member of the Awami League's international subcommittee. AB Bank continues to struggle to recover large loans from several corporate groups, including Beximco, Sikder, Asian City, Buildtrade, Orion, and Mahin. Most of these loans have now defaulted, and legal proceedings are ongoing, Rahman said.",2025-11-23 01:03:00
thedailystar,https://www.thedailystar.net/business/global-business/news/lilly-becomes-first-drugmaker-hit-1-trillion-valuation-weight-loss-demand-4041416,Lilly becomes first drugmaker to hit $1 trillion valuation on weight-loss demand,"A more than 35% rally in the company's stock this year has largely been driven by the explosive growth of the weight-loss drug market. In the last two years as new, highly effective obesity treatments hit the market, the category has emerged as one of the most lucrative segments in healthcare. Sales of Lilly's tirzepatide, marketed as Mounjaro for type 2 diabetes and Zepbound for obesity, have also topped Merck's MRK.N Keytruda as the world's best-selling drug. Novo Nordisk NOVOb.CO had the early lead in the space, but Mounjaro and Zepbound have surged in popularity and helped the company eclipse its rival in prescriptions. Lilly pulled ahead in part because Novo's Wegovy launch in 2021 was hampered by supply shortages, giving Lilly room to gain ground. The U.S. company's drugs have also shown stronger clinical efficacy, and Lilly has been faster to scale up manufacturing and expand distribution. The company's shares, which briefly hit a record high, were trading nearly 1% higher at $1,051. Lilly now trades at one of the richest valuations in big pharma, at about 50 times its anticipated earnings over the next 12 months, according to LSEG data, reflecting investors' bets that demand for obesity drugs will remain strong. Shares have also far outpaced the broader U.S. equity market. Since the launch of Zepbound in late 2023, Lilly has gained more than 75%, compared with an over 50% rise in the S&P 500 over the same period. In the latest reported quarter, Lilly posted combined revenue of more than $10.09 billion from its obesity and diabetes portfolio, accounting for more than half of its total revenue of $17.6 billion. ""The current valuation points to investor confidence in the longer-term durability of the company's metabolic health franchise. It also suggests that investors prefer Lilly over Novo in the obesity arms race,"" said Evan Seigerman, analyst at BMO Capital Markets. In October, Lilly lifted its annual revenue forecast by more than $2 billion at the midpoint on surging global demand for its obesity and diabetes drugs. Wall Street estimates the weight-loss drug market to be worth $150 billion by 2030, with Lilly and Novo together controlling the majority of projected global sales. Investors are now focused on Lilly's oral obesity drug, orforglipron, which is expected to be approved early next year. In a note last week, Citi analysts said the latest generation of GLP-1 drugs have already been a ""sales phenomenon"", and orforglipron is poised to benefit from the ""inroads made by its injectable predecessors."" Lilly is set to benefit from a deal with the Trump administration and its planned billions in investment to boost U.S. production. Analysts have said the pricing deal with the White House may weigh on near-term revenue but significantly expands access, adding as many as 40 million potential U.S. candidates for obesity treatment. Lilly is starting to resemble the ""Magnificent Seven"" again, said James Shin, director of Biopharma Equity Research at Deutsche Bank, referring to the tech heavyweights including Nvidia NVDA.O and Microsoft MSFT.O that have powered much of the market's returns this year. At one point, investors viewed it as part of that elite group, but after some disappointing headlines and earnings, it slipped out of favor. Now, however, it can possibly pose as an alternative for investors, especially given recent concerns and weakness in some AI stocks, he added. Still, analysts and investors are watching if Lilly can sustain its current growth as prices of Mounjaro and Zepbound come under pressure, and whether its scale-up plans, along with its diversified pipeline and dealmaking will offset a potential margin squeeze.",2025-11-23 12:46:00
thedailystar,https://www.thedailystar.net/business/global-business/news/us-manufacturing-slows-november-high-prices-curb-demand-4041421,US manufacturing slows in November as high prices curb demand,"Relief for manufacturers is unlikely to come soon as the University of Michigan's Surveys of Consumers separately showed on Friday a sharp drop in buying conditions for long-lasting manufactured goods. The University of Michigan noted that ""consumers remain frustrated about the persistence of high prices and weakening incomes."" President Donald Trump's sweeping import duties have raised prices, straining household budgets, especially for lower- and middle-income consumers. A robust stock market boosted spending for higher-income households, creating what economists called a K-shaped economy. But a recent sell-off has hurt confidence among wealthy Americans, and could restrain their spending. ""What's going to happen is that people at the low end of the income spectrum will probably not spend very much,"" said Sung Won Sohn, a finance and economics professor at Loyola Marymount University. ""And given the uncertainty in the stock market, this is going to hurt even the spending of wealthier people, especially retirees."" S&P Global said its flash US manufacturing PMI slipped to 51.9 this month from 52.5 in October. A reading above 50 indicates growth in the manufacturing sector, which accounts for 10.2% of the economy. Trump has defended his protectionist trade policy as necessary to help revive the manufacturing industry. Economists polled by Reuters had forecast the manufacturing PMI at 52.0. The survey's measure of new orders received by factories dropped to 51.3 from 54.0 in October, while inventory was the highest in the survey's history. ""Manufacturers reported a worrying combination of slower new orders growth and a record rise in finished goods stock,"" said Chris Williamson, chief business economist at S&P Global Market Intelligence. ""This accumulation of unsold inventory hints at slower factory production expansion in the coming months unless demand revives, which could in turn feed through to lower growth in many service industries."" There is no spillover yet as business activity picked up again this month. The US Composite PMI Output Index, which tracks the manufacturing and services sectors, increased to 54.8 from 54.6 in October. Services businesses offset the slowdown in manufacturing, with the PMI climbing to 55.0 from 54.8 last month. The survey's measure of new orders received by businesses increased to 55.0 from 53.6 last month. S&P Global noted a marked improvement in confidence in the year ahead, which it attributed to expectations for more interest rate cuts, the end of a 43-day shutdown of the government as well as ""reduced worries over the political environment and hopes for increased policy support to business."" The survey was conducted from November 12 to November 20. Democrats swept a trio of races on November 4 in the first major elections since Trump regained the presidency. The off-year elections and end of the longest shutdown in history likely contributed to a slight improvement in consumer sentiment from earlier this month. The University of Michigan's Consumer Sentiment Index increased to 51 from 50.3 earlier in November, which was the lowest level in nearly 3-1/2 years. The index, however, was down from 53.6 in October. Current personal finances and buying conditions for durables both plunged more than 10%, but expectations for the future improved slightly. ""By the end of the month, sentiment for consumers with the largest stock holdings lost the gains seen at the preliminary reading,"" said Joanne Hsu, director of the Surveys of Consumers. ""This group's sentiment dropped about two index points from October, likely a consequence of the stock market declines seen over the past two weeks."" Inflation appears likely to remain elevated, at least in the near term, which could reduce the chances of the rate cut that businesses anticipated. A measure of prices asked by businesses for their products and services increased to 56.0 from 54.7 in October, the PMI survey showed. A gauge of prices paid for their inputs rose to 63.1 from 60.0 in the prior month. Similarly, consumers in University of Michigan survey expected higher inflation over the next 12 months. Their five-year inflation expectations, however, eased to a still-high 3.4% from 3.9% in October. Since the Federal Reserve cut rates in October, many policymakers have signaled wariness about further reductions in borrowing costs this year with inflation still above the US central bank's 2% target. The S&P Global survey also suggested no deterioration in the labor market, even though the unemployment rate hit a four-year high of 4.4% in September. The survey's measure of private sector employment eased to 51.0 from 51.3 in October, with worries over costs related to tariffs cited as a constraint.",2025-11-23 12:50:00
thedailystar,https://www.thedailystar.net/business/news/tax-return-submission-deadline-extended-december-31-4041491,Tax return submission deadline extended to December 31,"The decision was announced in a special order issued today, pushing back the previous cut-off of November 30. In a separate order, the NBR said taxpayers facing difficulties registering with the e-return system may apply to their respective deputy tax commissioners with proper justification by December 15. This year, has been made mandatory for all individual taxpayers except senior citizens aged 65 or above, physically disabled or specially-abled taxpayers, Bangladeshis residing abroad, legal representatives filing on behalf of deceased taxpayers, and foreign nationals working in the country. Last year, 45 lakh taxpayers filed returns in total, more than triple the number filed so far this year. There is a total of 1.24 crore taxpayer identification number (TIN) holders in the country.",2025-11-23 15:43:00
thedailystar,https://www.thedailystar.net/business/news/ceramic-expo-bangladesh-2025-kicks-nov-27-4041716,Ceramic Expo Bangladesh 2025 kicks off Nov 27,"The four-day Ceramic Expo Bangladesh 2025 will begin on November 27 at the International Convention City Bashundhara (ICCB) in Kuril, Dhaka. Organised by the Bangladesh Ceramic Manufacturers and Exporters Association (BCMEA), the expo—now in its fourth edition—has grown into one of Asia's leading international ceramic trade fairs. This year's exhibition will showcase raw materials, machinery, and cutting-edge technology for the ceramic industry. A total of 135 companies representing 300 brands from 25 countries, including Bangladesh, are set to participate. In addition, more than 500 international delegates and buyers are expected to attend. The event will feature three seminars, a job fair, B2B and B2C meetings, raffle draws, attractive gifts, live demonstrations, spot orders, and product launches. Speaking at a press conference at the Dhaka Reporters' Unity today, BCMEA President Moinul Islam shared details of the expo. Fair Committee Chairman and BCMEA General Secretary Irfan Uddin also spoke, highlighting various aspects of the upcoming event. Commerce Adviser Sk Bashir Uddin is scheduled to inaugurate the fair while Foreign Affairs Adviser Md Touhid Hossain is scheduled for the closing ceremony.",2025-11-23 20:30:00
thedailystar,https://www.thedailystar.net/business/news/kurigram-sez-link-bhutans-gelephu-mindfulness-city-4041691,Kurigram SEZ to link with Bhutan’s Gelephu Mindfulness City,"Bhutanese Prime Minister Dasho Tshering Tobgay has underscored the importance of the special economic zone (SEZ) in the northern district of Kurigram, being developed under a government-to-government partnership. The SEZ will be strategically connected to Bhutan's upcoming special administrative hub, Gelephu Mindfulness City, fostering seamless trade flows and industrial collaboration between the two nations, said a statement from the Bangladesh Investment Development Authority (Bida) today. At a meeting with the executive chairman of Bida and the Bangladesh Economic Zones Authority (Beza), Ashik Chowdhury, Tobgay emphasised the pivotal role of enhanced regional connectivity in unlocking trade and investment cooperation between Bhutan and Bangladesh. Chowdhury reaffirmed Bangladesh's commitment to fast-tracking progress on the Kurigram Economic Zone to realise the full potential of the Kurigram–Gelephu linkage. ""Kurigram and Gelephu can become complementary engines of a shared economic future. Bangladesh offers scale, skilled labour, and connectivity to global markets. Bhutan brings the values of sustainability, innovation, and wellness. Together, we can anchor a new model of cross-border economic cooperation,"" he said. Prime Minister Tobgay expressed Bhutan's interest in exploring opportunities for Bhutanese businesses within Bangladesh's financial sector. He conveyed his intent to send a high-level Bhutanese business delegation to identify key sectors for trade and investment, with a particular focus on banking and financial services. The Bangladeshi side highlighted the country's recent developments in regulatory and institutional reforms, along with its strategic push to become a regional investment hub through tax reforms, simpler repatriation, and more efficient ports.",2025-11-23 19:52:00
thedailystar,https://www.thedailystar.net/business/banking/news/midland-bank-iub-partner-promote-financial-literacy-4041766,"Midland Bank, IUB partner to promote financial literacy","Midland Bank PLC, in collaboration with the Career Guidance Placement and Alumni Relations (CGP & AR) office of Independent University, Bangladesh (IUB), recently organised a seminar on financial literacy on the university campus. Md Ahsan-uz Zaman, managing director and CEO of Midland Bank PLC, attended the programme as the chief guest, according to a press release. Prof M Tamim, vice-chancellor of the university, attended the seminar, which was coordinated by Sharmeen Islam, assistant director of the university, and Mukta Rani Nath, assistant career counsellor. The seminar aimed to raise financial literacy awareness among students and future professionals, equipping them with essential knowledge to make informed financial decisions. The initiative underscores Midland Bank's continued commitment to empowering the younger generation through financial education and inclusion. The discussion highlighted the importance of financial inclusiveness, sustainable economic development, access to finance, and informed financial behaviour. The bank also set up an information booth at Independent University, Bangladesh, from November 16 to 18, 2025, to raise awareness about banking products and services among students and faculty members. Md Rashed Akter, head of retail distribution division, financial literacy wing and chief bancassurance officer; Mohammad Faruq Ur Rahman, head of agent banking division, retail liability and manager, financial literacy wing; Md Ashraful Islam, head of retail sales department; Kazi Md Husamuddin and Jyotishi Das, directors of finance and accounts at the university; along with other officials of the bank, faculty members, and students of the university, were also present.",2025-11-23 21:42:00
thedailystar,https://www.thedailystar.net/business/organisation-news/news/konica-minolta-unveils-new-digital-printing-solutions-bangladesh-4041751,Konica Minolta unveils new digital printing solutions in Bangladesh,"Konica Minolta, the world-renowned Japanese digital printing machine manufacturer in Japan, in collaboration with its local partner Zeeshan Group, launched a series of new products for Bangladeshi customers on Saturday. Francis Chua, general manager of regional sales and marketing HQ at Konica Minolta, and Shahab Uddin Khan, chairman and managing director of Zeeshan Group, jointly unveiled the products at an event held at Sheraton Dhaka in the capital's Banani, according to a press release. The event was further honoured by the participation of leading printing and packaging companies from both the private and public sectors, adding significant value to the discussions and networking sessions. The launch of three new Konica Minolta series took place during the programme, followed by in-depth technical discussions on each machine, conducted by Konica Minolta experts. The event also featured a panel discussion where industry specialists examined global trends in digital printing, Bangladesh's market potential, existing challenges, and the sector's future outlook. The seminar concluded with an extensive showcase of diverse printing prototypes and a live demonstration of the newly launched machine series, giving attendees a firsthand experience of Konica Minolta's latest innovations. Zoana Shahab Khan, deputy managing director of Zeeshan Group, and Zeeshan Shahab Khan, director, along with other senior officials from both organisations, were also present.",2025-11-23 21:45:00
thedailystar,https://www.thedailystar.net/business/banking/news/exim-bank-holds-business-development-meeting-chattogram-region-4041756,EXIM Bank holds business development meeting for Chattogram region,"EXIM Bank PLC held a ""Business Development Meeting"" for the Chattogram region at the bank's regional office in Chattogram on Saturday. Md Sawkatul Alam, administrator of EXIM Bank PLC and executive director of Bangladesh Bank, inaugurated the meeting as the chief guest, according to a press release. In his speech, Alam emphasised the importance of recovering classified investments and advised everyone to work together with unity and dedication. He further stated that customers' deposits at the bank are now completely safe and secure under the supervision of the government and Bangladesh Bank, and that normal transactions will resume very soon. Abdul Aziz (Jumma), additional managing director of EXIM Bank PLC, and Anisur Rahman, manager for the Chattogram region, along with all branch managers and sub-branch in-charges, were also present.",2025-11-23 21:47:00
thedailystar,https://www.thedailystar.net/business/banking/news/modhumoti-bank-opens-relocated-branch-and-new-sub-branch-faridpur-4041761,Modhumoti Bank opens relocated branch and new sub-branch in Faridpur,"Modhumoti Bank PLC today launched a relocated Faridpur branch at Sharifunnesa Peace Tower on Thana Road in the Jhiltuli area of the district, and a new Kanaipur sub-branch at the Kanaipur Union Bohumukhi Somobay Somiti Market under the supervision of the Faridpur branch. Mohammad Ismail Hossain, director of Modhumoti Bank PLC, inaugurated the relocated branch and the new sub-branch as the chief guest, according to a press release. Md Shafiul Azam, managing director and CEO of the bank, presided over the events, where A Mannan Khan, director of the bank, was present as a special guest. Shahnawaj Chowdhury, additional managing director; Arab Fazlur Rahman, deputy managing director and chief business officer; and Md Shamim Ashraf, manager of the Faridpur branch, along with other senior officials of the bank and local dignitaries, were also present.",2025-11-23 21:50:00
thedailystar,https://www.thedailystar.net/business/economy/news/call-drops-patchy-internet-frustrate-dhaka-residents-4041991,"Call drops, patchy internet frustrate Dhaka residents","From Mohammadpur to Dhanmondi, and from the Dhaka University area to Agargaon,",2025-11-24 01:56:00
thedailystar,https://www.thedailystar.net/business/global-economy/news/bitcoin-thin-ice-after-sinking-flight-risk-4042011,Bitcoin on thin ice after sinking in flight from risk,"Bitcoin dropped to a seven-month low on Friday, closing in on the $80,000 level below which some analysts say much heavier losses are likely for the world's largest cryptocurrency. Bitcoin fell to $80,553, and ether hit a four-month low, as cryptocurrencies led a broad flight from riskier assets, spurred by investor worries over lofty tech valuations and uncertainty over near-term US interest rate cuts. Cryptocurrencies are often viewed as a barometer of risk appetite and their slide highlights how fragile the mood in markets has turned in recent days, with high-flying artificial intelligence stocks tumbling and volatility spiking. Bitcoin is down 12 percent for the week. Its slide follows a stellar run this year that propelled it to a record high above $120,000 in October, buoyed by favourable regulatory changes towards crypto assets globally. But analysts say the market remains scarred by a record single-day slump last month that saw more than $19 billion of positions liquidated. As it plunged through $100,000 last week and headed for $80,000 on Friday, some analysts said bitcoin was reaching levels that corporate and institutional investors on average paid for their tokens, and where they might have to sell to prevent losses. Bitcoin has erased all its year-to-date gains and is now down 12 percent for the year, while ether has lost close to 19 percent. ""If it's telling a story about risk sentiment as a whole, then things could start to get really, really ugly, and that's the concern now,"" Tony Sycamore, a market analyst at IG, said of the fall in bitcoin. CRYPTO TREASURIES The plunge on Friday will compound problems for so-called crypto treasury companies, which have been big buyers of bitcoin and other cryptocurrencies this year. These companies hold the crypto on their balance sheets in the hope the price rises. Standard Chartered has estimated that a drop below $90,000 for bitcoin could leave half of these companies' holdings ""underwater"" - a term which typically refers to holding assets worth less than what was paid for them. Analysts say the companies could be forced to raise new funds or sell down their crypto holdings, putting further downward pressure on prices. Listed companies collectively hold 4 percent of all the bitcoin in circulation, and 3.1 percent of ether, Standard Chartered estimates. ""The procyclical nature of bitcoin treasury companies is fully obvious now, if it wasn't obvious six months ago,"" Brent Donnelly, president at analytics firm Spectra Markets, said in a note. ""They buy high and now some of them are selling low."" Citi analyst Alex Saunders said $80,000 would be an important level as it is around the average level of bitcoin holdings in exchange-traded funds. About $1.2 trillion has been wiped off the market value of all cryptocurrencies in the past six weeks, according to market tracker CoinGecko. Shares in the bitcoin buyers soared earlier this year but have fallen sharply in recent months. Strategy (MSTR.O), opens new tab, the biggest of the treasury firms, has seen its shares tank 61 percent since a July peak, leaving them down nearly 40 percent year-to-date. JP Morgan said in a note this week that Strategy could be excluded from some MSCI equity indexes, which could spark forced selling by funds that track them. Japanese peer Metaplanet has tumbled about 80 percent from a June peak. Donnelly notes that bitcoin selloffs in 2018 and 2022 saw prices drop around 75 percent to 80 percent, which if repeated could see a plunge to as low as $25,000. ""I am not saying we are in crypto winter. Just offering a reminder that 75 percent/80 percent drawdowns have been part of the game in bitcoin,"" he wrote.",2025-11-24 01:58:00
thedailystar,https://www.thedailystar.net/business/economy/news/janata-bank-moves-auction-beximco-assets-amid-reopening-plan-4041996,Janata Bank moves to auction Beximco assets amid reopening plan,"The announcement came amid ongoing discussions over a proposed $20 million investment to reopen several Beximco Group factories. According to the auction notice, Janata Bank's local office had disbursed Tk 251 crore to Apollo Apparels for back-to-back letters of credit (LCs) with EDF facilities against export LCs and contracts, as well as for packing credit and other export operations. However, the borrower failed to repay the loans, leaving outstanding liabilities, including interest, at Tk 816 crore as of October 31 this year. The loans have now been classified as defaulted. To recover the funds, the bank recently published the auction notice. It said that immovable and movable third-party properties listed in the schedule, mortgaged to the bank, along with the stock of goods in the factory held as loan security, will be sold. The auction is scheduled for December 7 at Janata Bank office at Motijheel in Dhaka. Contacted, Khalid Shahrior, head of HR and compliance for Beximco's textile and garment division, said the company was surprised by the notice. ""We are talking about new investments and trying to move everything forward positively, yet the bank issued this notice at such a time,"" he said. He added that the matter is under review by their legal team. Beximco's textile division closed its factories last year due to financial problems. Recently, it revealed reopening plans with support from Japan-Bangladesh joint ventures Revival Group Co Ltd and Revival Projects Ltd. The initiative is also supported by US-based financing partner Ecomilli, founded by non-resident Bangladeshi professionals, according to a joint statement by Beximco and Revival. Under the plan, Revival and Ecomilli will invest $20 million through back-to-back letters of credit (LCs). If factory performance and global demand improve, the investment could rise to $100 million. The production is expected to restart by December this year. The Daily Star attempted to contact Md Mazibur Rahman, managing director of Janata Bank, by phone but received no response. At the end of last year, Janata Bank's total exposure to the Beximco Group stood at Tk 22,078 crore, of which Tk 21,920 crore had defaulted, according to the bank's annual report. A Bangladesh Bank report showed that 25.51 percent of Janata's total loans were extended to 30 Beximco companies, and 26 of these breached the single borrower exposure limit. Beximco Group, considered as one of the country's largest conglomerates, was led by Salman F Rahman, the former private industry and investment affairs adviser to Sheikh Hasina. Salman, vice-chairman of the group, has been in jail since August last year. He served as a member of parliament for Dhaka-1 from 2018 until the dissolution of the 12th parliament. According to several past and present Janata officials, Salman obtained large volumes of loans with support from the bank's board and senior central bank officials, bypassing banking rules and regulations. These loans are now among the bank's defaulted accounts. At the end of last year, Janata Bank's total disbursed loans stood at Tk 1,00,794 crore, with Tk 68,066 crore classified as defaulted.",2025-11-24 01:57:00
thedailystar,https://www.thedailystar.net/business/economy/interview/news/intent-was-good-poor-execution-failed-plastic-ban-4042001,"Intent was good, but poor execution failed plastic ban","According to Md Rashedul Karim Munna, president of the Bangladesh Jute Diversified Products Manufacturers and Exporters Association, the problem lies not in intent but in execution. ""Without strong coordination across ministries, support for plastic producers to transition, and mass awareness among consumers, the ban risks falling short just as similar efforts have in the past,"" Munna told The Daily Star in an exclusive interview recently. As part of the anti-plastic efforts, the government has recently banned three single-use plastic items, including straws and cotton buds, within the Secretariat from October 2, 2025. Munna praised the government's intent but warned that symbolic actions cannot replace a comprehensive strategy. ""Announcements alone won't bring results unless backed by serious planning."" He pointed out that more than 100 countries, including EU members and Australia, have successfully implemented bans or restrictions on single-use plastics. ""What these countries did differently is they prepared the population,"" he said. ""They ran awareness campaigns, increased taxes on harmful materials, and offered financial support to businesses producing alternatives."" In contrast, he noted that Bangladesh relied on policy declarations and limited pilot projects. For example, the government allocated Tk 15 crore for Dhaka and Tk 10 crore for Chattogram to promote jute bags under a Climate Development Fund project. ""It is not enough to create lasting change. Without wide-scale awareness and real alternatives, people will always fall back on plastic."" He also pointed to the absence of a transition plan for workers in the plastic manufacturing sector. ""The people making plastic products are not our enemies. If we support them to switch to alternatives, they will consider it. Right now, they feel left out of the conversation,"" he said, adding that this is helping fuel underground and illegal production. He also said the bans are usually imposed without prior consultation with plastic sector stakeholders. The diversified jute goods producer stressed the need for targeted financial support, training, and subsidies to help manufacturers adapt equipment and retrain staff for jute-based or recyclable alternatives. Moreover, he stated that some industry resistance has practical reasons. ""Sectors like cement or fertiliser need coated bags to prevent leakage. Regular jute bags don't work for them,"" he explained, calling for government-backed R&D and technical support to modernise packaging systems. ""People will not change their habits unless they understand what's at stake. And it's not just the environment, there are serious health risks tied to plastic use,"" he said, linking growing prevalence of cancer, kidney and liver issues to toxins and microplastics leaching into the environment and food. He called on researchers and the media to educate the public. ""If people realise that avoiding plastic protects their health and their children's future, they will start making the switch."" According to Munna, the key to success lies in a long-term, strategic action plan with clear targets and deadlines. On top of this, there needs to be improved coordination between the environment, industry, commerce, and customs ministries. ""Right now, the environment ministry is taking the lead, but implementation is weak because others are not aligned,"" he said. ""Without proper enforcement and accountability, this will become just another paper policy."" He recommended giving enforcement bodies clear authority and resources, and improving waste management systems to support recycling. When asked why stronger action has not yet been taken, Munna pointed to the lack of public pressure and political will. He remains hopeful, however, that change is possible. ""We don't want to be opponents of the plastic industry. We want to help them transition,"" he said. ""If there is awareness, support, and enforcement, this can be a success story like the garment industry's transformation after Rana Plaza."" He cited examples like Coca-Cola and other global brands moving toward recyclable packaging, arguing that even large corporations are shifting, and Bangladesh can too. ""The time to act is now. With smart planning, we can protect our environment, promote local industries, and safeguard public health – all at the same time,"" he said.",2025-11-24 01:57:00
thedailystar,https://www.thedailystar.net/business/column/news/can-litigation-help-banks-tackle-default-loans-4042006,Can litigation help banks tackle default loans?,"Though I spent my banking life with foreign banks, I was mostly half-hearted about knowing the courtroom performance of local lawyers. Many were seen arriving without having done enough homework before defending their clients. Bangladesh banking is now at a critical juncture. With non-performing loans (NPLs) rising sharply, the question is whether stronger legal action by banks can help reverse the trend. The burden of bad loans is far heavier than in many other countries. The NPL ratio reached more than 20 percent of total loans by December 2024. More alarmingly, that ratio rose to 24 percent by March 2025 and even higher in June 2025. In state-owned commercial banks, the figure peaked at 43 percent in the second quarter of fiscal 2025. By contrast, in Asia more broadly, the average NPL ratio is much lower. For example, banks in India reported a gross bad-loan ratio of around 2.3 percent in March 2025. In China, the ratio stood at just 1.56 percent at the end of June 2024. These comparisons underline the scale of the challenge. If other countries maintain NPLs in the 1-3 percent range, then Bangladesh, at 20-25 percent, is operating with a huge volume of distressed loans. If government reforms alone are not sufficient, then banks must ask themselves what more they can do. Litigation and recovery processes emerge as essential parts of the solution. When borrowers stop servicing loans, steps such as court filings, asset seizures and legal enforcement become necessary. Bangladesh now has specialised money loan courts under the Money Loan Court Act 2003, along with directives by the central bank requiring banks to build stronger legal divisions. But having a court system is one thing; using it effectively is another. When a bank spots early signs of a troubled loan, swift escalation to its legal team matters. If the legal division lacks qualified staff or monitoring systems, cases may drag. Delay means that defaults deepen, collateral values may decline, and recoveries shrink. In contrast, when a bank legal team and its panel lawyers coordinate seamlessly, reviewing in depth, filing early, tracking hearings and executing judgments, the cost of delay drops and bad loans start to shrink. International research shows that high NPLs hurt bank assets and income growth. The regulator has prescribed specific standards. Banks must appoint chief legal officers with law degrees and experience. At least one-third of legal department staff must hold legal qualifications and banking experience. Panel lawyers must be enrolled advocates with an active practice. These requirements aim to strengthen the legal machinery inside banks. Yet structural challenges persist, including delays in filing, weak coordination between internal teams and outside counsel, overloaded courts and the increasing classification of loans under newer, stricter regulations. For example, the classification period is being reduced to three months from March 2025. What does this mean for the banking sector? A high NPL level restricts banks' ability to lend. The Bangladesh Bank has noted that the bad loan surge is limiting banks' credit capacity. If banks are saddled with large unrecovered loans, then they must set aside more provisions, profitability suffers, capital buffers are eroded, and economic growth slows. For this reason, litigation must be treated not as a one-off measure but as part of the overall risk-management structure: monitor early, escalate quickly, litigate efficiently, recover assets and redeploy capital into new lending. Litigation can reduce default loans, but only if banks strengthen their legal divisions, embed recovery procedures into their operations, coordinate with courts and lawyers, and act with speed and precision. Government and regulatory reforms may set the stage, but banks are the ones who must use it. If internal legal strength aligns with external legal infrastructure, then the tide of defaults can be stemmed and the economy can breathe easier. What is needed now is decisive commitment from bank boards and senior management, a clear push to invest in legal capabilities, enforce accountability and prioritise rapid recovery.",2025-11-24 01:58:00
